Aldh3a1	4.33e-11
Fuca1	4.36e-11
Dab2	4.41e-11
Cd40	4.58e-11
Lbp	4.58e-11
Pdlim2	4.65e-11
Rhebl1	4.66e-11
Hmgcr	4.74e-11
Tnfaip8l2	4.75e-11
Ren	4.77e-11
Stap1	4.83e-11
Tep1	4.95e-11
Mmp8	5.03e-11
Il13ra1	5.18e-11
Ggta1	5.4e-11
Nid2	5.39e-11
Scube1	5.46e-11
Acp5	5.51e-11
Lst1	6.52e-11
Plxnc1	6.49e-11
Hsd17b7	6.55e-11
Extl2	6.88e-11
Cd86	7.09e-11
Rarres1	7.49e-11
Ifi47	7.94e-11
Mxra8	7.93e-11
Dcun1d4	8.13e-11
Mlkl	8.72e-11
Lrrk1	8.84e-11
Aspg	8.88e-11
Osr2	9.38e-11
Fcgrt	9.53e-11
Myc	9.58e-11
Podnl1	9.64e-11
Serpinf1	9.67e-11
Slc12a7	9.65e-11
Kremen1	1.00E-10
Capg	1.01e-10
Reck	1.02e-10
Casp12	1.04e-10
RGD1563222	1.04e-10
Akr1b8	1.06e-10
Slc2a9	1.06e-10
Col1a1	1.07e-10
Spsb2	1.1e-10
Slc43a3	1.11e-10
Tmem140	1.14e-10
Slco2a1	1.15e-10
Ugt1a2	1.17e-10
Wwtr1	1.19e-10
Ppp2r2b	1.22e-10
Pdpn	1.27e-10
Marveld1	1.3e-10
Acly	1.32e-10
Ier5l	1.32e-10
Trib3	1.33e-10
Bgn	1.35e-10
Mvp	1.35e-10
Ankle1	1.36e-10
Hhip	1.4e-10
Tnip2	1.41e-10
Emilin1	1.42e-10
Trim47	1.43e-10
Flna	1.45e-10
Traf3ip3	1.45e-10
Aldh1a2	1.48e-10
Pf4	1.51e-10
Tlr4	1.52e-10
Srr	1.63e-10
Ttc19	1.69e-10
Birc3	1.72e-10
Moxd1	1.72e-10
Bcat2	1.74e-10
Col15a1	1.74e-10
Hexb	1.75e-10
Sh3tc1	1.75e-10
Gldn	1.76e-10
Arhgap9	1.82e-10
Lgals3	1.82e-10
Npc2	1.83e-10
Cdk6	1.85e-10
Mapk9	1.87e-10
Iqcb1	1.88e-10
Cyfip2	1.89e-10
Gusb	1.91e-10
Tlr6	1.91e-10
Entpd1	1.93e-10
Mlph	2.02e-10
Sned1	2.02e-10
Man2b2	2.06e-10
Ccl2	2.08e-10
Lamb2	2.1e-10
Loxl3	2.11e-10
Cd72	2.2e-10
Sphk1	2.24e-10
Shc1	2.25e-10
Sin3b	2.36e-10
Pmvk	2.37e-10
Bmp1	2.41e-10
LOC686180	2.43e-10
Mxd4	2.45e-10
Klf6	2.5e-10
Fam71f1	2.54e-10
Mboat1	2.57e-10
Gpsm3	2.6e-10
Tnnt2	2.61e-10
Ikbkb	2.66e-10
Ptpn7	2.69e-10
Myl2	2.71e-10
Hpse	2.74e-10
Nckap1l	2.76e-10
Btk	2.78e-10
Phactr3	2.79e-10
Itpr3	2.83e-10
Bmp6	2.89e-10
Gpr183	2.9e-10
Fut4	2.92e-10
Olfml3	2.94e-10
Rgs14	2.94e-10
Apoc4	2.96e-10
Efhc1	3.09e-10
RT1-CE1	3.1e-10
Lrrfip1	3.12e-10
C1qc	3.2e-10
RGD1305464	3.19e-10
Sptbn5	3.18e-10
Ly86	3.23e-10
Rassf9	3.24e-10
Nat1	3.27e-10
Spint2	3.28e-10
St3gal1	3.28e-10
Tnfsf12	3.25e-10
Osgin1	3.33e-10
Procr	3.34e-10
Gstm2	3.41e-10
Tap1	3.45e-10
Ctss	3.48e-10
LOC689770	3.54e-10
Gna15	3.66e-10
Nkrf	3.68e-10
Parp9	3.81e-10
Atp6ap1l	3.98e-10
C3ar1	4.03e-10
Fa2h	4.02e-10
Arhgap25	4.05e-10
Map2k4	4.05e-10
Anxa7	4.12e-10
Foxc2	4.11e-10
Syne2	4.15e-10
Bmp7	4.18e-10
RT1-CE12	4.23e-10
Cited4	4.25e-10
Gadd45g	4.27e-10
Frk	4.29e-10
LOC100360244	4.32e-10
Acss2	4.38e-10
Dynll2	4.39e-10
Tmem37	4.48e-10
Cd14	4.62e-10
Tnfsf4	4.73e-10
Aprt	4.75e-10
Hs3st6	4.8e-10
Ppp1r14c	4.87e-10
RGD1560687	5.03e-10
Twist1	5.14e-10
Tgfbr2	5.37e-10
Arc	5.44e-10
Prelp	5.76e-10
Slc39a4	5.81e-10
Ppfibp1	5.92e-10
LOC366396	6.08e-10
Unc93b1	6.12e-10
Wnt4	6.12e-10
Ddr2	6.22e-10
Msr1	6.21e-10
Cped1	6.24e-10
Blnk	6.35e-10
Col16a1	6.4e-10
Mast4	6.51e-10
Calhm2	6.53e-10
Sidt1	6.57e-10
Fhl2	6.6e-10
Ezr	6.7e-10
Edem1	6.8e-10
RT1-CE7	6.79e-10
Megf6	6.94e-10
RT1-A2	6.98e-10
Dnai2	7.03e-10
Trip10	7.02e-10
Mgst3	7.07e-10
Gmcl1	7.1e-10
Adamts7	7.28e-10
Mrln	7.28e-10
Tfec	7.43e-10
Lamb1	7.46e-10
Galnt13	7.58e-10
S100a10	7.65e-10
Tdrkh	7.67e-10
Tlr2	7.67e-10
Ybx1	7.62e-10
Fmo1	7.75e-10
Ada	7.8e-10
Il1r2	7.83e-10
Treml1	7.84e-10
Hgf	7.89e-10
Ucn2	8.5e-10
Mblac2	8.79e-10
Lpxn	8.91e-10
Smagp	9.05e-10
Ppp1r15a	9.09e-10
Ank3	9.34e-10
Ets1	9.29e-10
Fas	9.3e-10
Itpkb	9.36e-10
Pygl	9.36e-10
Dcxr	9.47e-10
Angptl8	9.51e-10
Slc13a5	9.6e-10
Chsy3	9.78e-10
Plcb3	9.82e-10
RGD1305347	1.01e-09
Snap47	1.03e-09
Armcx3	1.04e-09
Zic2	1.04e-09
Irf1	1.06e-09
Rapgef4	1.06e-09
Iqgap1	1.07e-09
Scara3	1.08e-09
Wnt6	1.08e-09
Adamts2	1.09e-09
Acsl3	1.1e-09
Runx1	1.1e-09
Ppfia2	1.1e-09
Slc16a7	1.12e-09
RGD1562265	1.12e-09
Ccne2	1.15e-09
Casp4	1.17e-09
Adig	1.18e-09
Atp10d	1.21e-09
Dbr1	1.22e-09
Rnf180	1.22e-09
Slc9a6	1.24e-09
Psme3	1.3e-09
Renbp	1.31e-09
Slc22a2	1.32e-09
Soat1	1.34e-09
Nxph1	1.35e-09
Mgst1	1.37e-09
Fbxo9	1.41e-09
Atp6v0e1	1.44e-09
Tfpi2	1.45e-09
Spta1	1.46e-09
Il10rb	1.46e-09
Lyl1	1.47e-09
Fgf12	1.5e-09
Pnpla3	1.5e-09
Thbd	1.5e-09
Ccr1	1.52e-09
Neurod6	1.53e-09
Lrch4	1.56e-09
C4b	1.57e-09
Fli1	1.57e-09
Paqr4	1.56e-09
Timp3	1.59e-09
Zfp365	1.64e-09
Dcn	1.65e-09
Nek6	1.67e-09
Spin2a	1.68e-09
Eif1b	1.69e-09
Clec4a1	1.7e-09
Neurl3	1.7e-09
Il18bp	1.72e-09
Gna14	1.73e-09
Dse	1.74e-09
Prickle1	1.74e-09
Trim69	1.75e-09
Vegfa	1.75e-09
Fdps	1.77e-09
Nfatc4	1.82e-09
Rab34	1.82e-09
Psmb8	1.84e-09
Faxdc2	1.89e-09
Slc6a20	1.89e-09
Casp1	1.93e-09
Ankrd33b	1.96e-09
Crb3	1.96e-09
F10	2.01e-09
Uap1l1	2.01e-09
Calm1	2.04e-09
Trhde	2.05e-09
Rai14	2.07e-09
Ogfrl1	2.13e-09
Grem2	2.14e-09
Nupr1	2.15e-09
Steap1	2.17e-09
Fmod	2.18e-09
Tagln2	2.18e-09
Zfp36	2.19e-09
Cdh1	2.2e-09
Ube2v2	2.2e-09
Nxn	2.25e-09
Nbl1	2.26e-09
Hist1h4b	2.32e-09
Zmynd15	2.32e-09
Abcg3l2	2.35e-09
Pex5l	2.34e-09
Ranbp6	2.36e-09
RGD1565695	2.35e-09
Trim63	2.35e-09
Usp53	2.36e-09
Gpr18	2.36e-09
Echdc3	2.37e-09
Mertk	2.38e-09
Dnajb13	2.41e-09
Fkbp10	2.43e-09
Cds1	2.45e-09
Armcx2	2.45e-09
Dut	2.48e-09
Hcn3	2.47e-09
Hormad1	2.47e-09
RragB	2.47e-09
Snx20	2.47e-09
Lum	2.5e-09
Adamtsl4	2.53e-09
Obsl1	2.57e-09
Map1a	2.6e-09
Otud1	2.62e-09
Paip2b	2.65e-09
Nes	2.68e-09
Pfn2	2.67e-09
B2m	2.7e-09
RGD1309779	2.71e-09
Ngfr	2.72e-09
Stx11	2.72e-09
Dzip1	2.75e-09
Kcnk6	2.75e-09
Cxcl14	2.79e-09
Shank1	2.82e-09
Asb3	2.86e-09
Kdelr3	2.86e-09
Anxa3	2.88e-09
Chst14	2.89e-09
Rgs8	2.9e-09
Ndufa8	2.91e-09
Rab33a	2.91e-09
Tead1	2.96e-09
Cox11	2.98e-09
Cd300lf	3.05e-09
Atg16l2	3.12e-09
C6	3.14e-09
Gpc5	3.15e-09
Hdac11	3.15e-09
RGD1566197	3.15e-09
Bmp8a	3.18e-09
Fam169a	3.21e-09
Alpk3	3.22e-09
Gch1	3.23e-09
Cd300a	3.34e-09
Alox12	3.4e-09
Amdhd2	3.41e-09
Epb41	3.41e-09
Il17re	3.42e-09
Cuedc2	3.43e-09
Ddx60	3.47e-09
Lrrtm2	3.5e-09
Sh2b3	3.55e-09
Vamp1	3.56e-09
Crtap	3.59e-09
Dnajc12	3.59e-09
Stard4	3.58e-09
Cstb	3.69e-09
C1s	3.69e-09
Kifap3	3.7e-09
Adam15	3.71e-09
Lgi3	3.76e-09
Dpep2	3.78e-09
Armc1	3.83e-09
Pabpc1	3.82e-09
Rab20	3.82e-09
Timm8b	3.84e-09
Aebp1	3.88e-09
Gpr85	3.89e-09
Vdac3	3.93e-09
Mal2	3.95e-09
Mmp14	3.95e-09
Il12a	3.97e-09
Slc7a7	3.98e-09
Stat6	3.99e-09
Tubb6	4.02e-09
Plp2	4.04e-09
Ptbp1	4.1e-09
Slc5a11	4.11e-09
Ltbp4	4.19e-09
Uqcrc2	4.23e-09
Cd4	4.24e-09
Anxa2	4.28e-09
Ttc33	4.33e-09
Crip2	4.34e-09
Igfbp3	4.34e-09
Jakmip2	4.37e-09
Mapkapk2	4.38e-09
Tapbp	4.38e-09
Kcnab1	4.4e-09
Wdr47	4.44e-09
Lman2	4.46e-09
Plcd3	4.47e-09
Arhgap15	4.5e-09
Lcp1	4.53e-09
Stxbp2	4.52e-09
Itgal	4.57e-09
C1r	4.58e-09
Bnip3	4.67e-09
Map4k1	4.67e-09
Zc3hav1	4.66e-09
Fcgr1a	4.74e-09
Ccrl2	4.77e-09
Actr1b	4.91e-09
Chac1	4.93e-09
Kctd19	4.93e-09
Unc13c	4.93e-09
Abcc3	4.97e-09
Etv6	5.01e-09
Gabra5	5.03e-09
Ublcp1	5.09e-09
Prg4	5.15e-09
Egfl6	5.18e-09
Snai1	5.21e-09
Erap1	5.23e-09
Tmem220	5.22e-09
Grm3	5.27e-09
Col8a2	5.28e-09
Osmr	5.34e-09
Ndufb9	5.38e-09
Ltbr	5.47e-09
Arhgap22	5.5e-09
Calm2	5.52e-09
Cycs	5.51e-09
Pnpla7	5.52e-09
Rufy3	5.52e-09
Mmp12	5.55e-09
Uqcrh	5.56e-09
Ehd2	5.6e-09
Emp1	5.6e-09
Evl	5.61e-09
Rnf14	5.59e-09
RT1-CE5	5.58e-09
Cryzl1	5.63e-09
S100a3	5.63e-09
Cyp4x1	5.65e-09
Elk3	5.66e-09
Axl	5.71e-09
Arf3	5.72e-09
Ccdc69	5.79e-09
Dmxl2	5.8e-09
Sult1a1	5.8e-09
Fasn	5.86e-09
Sfxn4	5.93e-09
Cyp27a1	5.95e-09
Irf9	5.96e-09
B3galt2	6.03e-09
Fcgr3a	6.09e-09
Casp7	6.1e-09
Krt8	6.13e-09
Slc25a14	6.15e-09
RT1-Cl	6.19e-09
Fbln1	6.21e-09
Zfp36l2	6.22e-09
Mmrn2	6.27e-09
Kirrel3	6.37e-09
Nlgn1	6.54e-09
Plek	6.6e-09
Prtn3	6.6e-09
Tp53	6.6e-09
Gadd45b	6.61e-09
Ndufs6	6.67e-09
Atp6v0d2	6.76e-09
Lrrc37a	6.73e-09
Lyn	6.74e-09
Ndufa4	6.75e-09
Lcp2	6.8e-09
Gbp2	6.81e-09
Dbndd1	6.86e-09
Prrx1	6.89e-09
Ticam2	6.88e-09
Pip4k2a	6.9e-09
Dok1	6.97e-09
Gas7	6.95e-09
Hcn2	6.98e-09
Htra3	6.96e-09
Lacc1	6.98e-09
Lama2	6.95e-09
Tnk2	6.96e-09
Lrp10	7.02e-09
Rgs10	7.02e-09
Mrps34	7.04e-09
Plcg2	7.04e-09
Hmox2	7.11e-09
Prkab1	7.12e-09
Lrp12	7.15e-09
RGD1311899	7.22e-09
Sgpl1	7.23e-09
Arhgap42	7.35e-09
Cd37	7.37e-09
Map3k14	7.42e-09
Rras	7.42e-09
Olfm2	7.46e-09
Sbno2	7.46e-09
St6galnac2	7.54e-09
Col18a1	7.55e-09
Cfl2	7.62e-09
LOC102546864	7.7e-09
Flnc	7.71e-09
Ctf1	7.81e-09
Ece1	7.81e-09
Ptger2	7.8e-09
Tbcc	7.8e-09
Ttll7	7.79e-09
Phospho2	7.86e-09
Nppc	8.1e-09
Tlr7	8.11e-09
Crbn	8.14e-09
Dpp10	8.18e-09
Celsr1	8.31e-09
Dyrk2	8.32e-09
Metrnl	8.31e-09
Dusp6	8.37e-09
Pak3	8.4e-09
Ptpn1	8.43e-09
Sgk1	8.43e-09
Tmem41b	8.46e-09
Ppp2r5e	8.53e-09
Crabp2	8.56e-09
Egln3	8.56e-09
Sgtb	8.62e-09
Rcn3	8.67e-09
Dtx4	8.69e-09
Ndufa6	8.72e-09
Clic2	8.83e-09
Dnm3	8.84e-09
Sms	8.86e-09
Acyp1	8.87e-09
Usp46	8.89e-09
Inmt	8.96e-09
LOC100361749	8.97e-09
Frrs1	9.00E-09
Coq7	9.04e-09
Kcnh1	9.04e-09
Olfml2a	9.06e-09
Lgals3bp	9.11e-09
Slc47a1	9.2e-09
Acbd7	9.25e-09
Fgf14	9.24e-09
Fzd2	9.31e-09
LOC500205	9.41e-09
Kctd8	9.47e-09
Prkacb	9.48e-09
Tradd	9.48e-09
S1pr2	9.61e-09
Gjb1	9.63e-09
Napg	9.7e-09
Ndufs4	9.71e-09
Scp2	9.74e-09
Synpr	9.8e-09
Hivep3	9.82e-09
Sat1	9.85e-09
Tmem179b	9.9e-09
Oma1	9.96e-09
Rcan1	9.95e-09
Fbxo33	1.00E-08
Card9	1.01e-08
Usp14	1.02e-08
Mobp	1.02e-08
Pcgf3	1.02e-08
Plekhf2	1.04e-08
Cmklr1	1.05e-08
Gabrd	1.05e-08
Ier2	1.04e-08
Isca1	1.04e-08
Cdca4	1.05e-08
Ptk7	1.05e-08
Stab1	1.07e-08
Map7d3	1.08e-08
Pxn	1.08e-08
Hoxd1	1.1e-08
Elovl6	1.1e-08
Fosl2	1.11e-08
Got1	1.11e-08
Klf5	1.1e-08
Rerg	1.1e-08
Fam20c	1.11e-08
Gmfg	1.11e-08
Ugt8	1.12e-08
Znhit2	1.14e-08
Eif5a2	1.14e-08
Fgd2	1.14e-08
Agmat	1.15e-08
Tln1	1.15e-08
Apbb1ip	1.18e-08
Arhgap30	1.18e-08
Hcls1	1.18e-08
Gpx1	1.19e-08
Spata20	1.19e-08
Ier3	1.2e-08
Kbtbd3	1.2e-08
Hagh	1.21e-08
Ccdc3	1.22e-08
Psgb1	1.23e-08
Msc	1.23e-08
Aldh3b1	1.25e-08
Add2	1.26e-08
Phldb3	1.28e-08
Gpr37	1.28e-08
Lpp	1.28e-08
Slc39a1	1.28e-08
Plac9	1.29e-08
Stard13	1.3e-08
Ola1	1.3e-08
Nme4	1.3e-08
Pfdn6	1.31e-08
Hk2	1.32e-08
Lrrc4c	1.33e-08
Cpxm2	1.34e-08
Med12	1.34e-08
Klhl8	1.35e-08
Lama4	1.35e-08
Zar1	1.35e-08
Cubn	1.39e-08
RGD1311739	1.39e-08
Glrx5	1.39e-08
Snx19	1.4e-08
Psd3	1.43e-08
Ankrd34a	1.43e-08
Map2k6	1.43e-08
Lysmd1	1.46e-08
Paqr3	1.46e-08
LOC691091	1.47e-08
Ninj1	1.47e-08
Htr7	1.48e-08
Cav3	1.5e-08
Tgif1	1.5e-08
RGD1311744	1.51e-08
Inpp5d	1.51e-08
Necap2	1.51e-08
Lama1	1.52e-08
Spryd3	1.52e-08
Epcam	1.54e-08
Foxd2	1.54e-08
Aga	1.57e-08
Cpxm1	1.58e-08
Scnn1b	1.58e-08
MGC108823	1.6e-08
Nrip3	1.61e-08
Zbp1	1.63e-08
Ccl12	1.64e-08
Itga4	1.65e-08
Nlrp3	1.66e-08
Map7d2	1.66e-08
Adrb2	1.71e-08
Mtmr11	1.7e-08
Hspb8	1.72e-08
Ptgr1	1.73e-08
Npl	1.74e-08
Nfam1	1.75e-08
Mmp23	1.76e-08
RT1-CE4	1.76e-08
Fmo3	1.76e-08
Serpinb10	1.79e-08
Mllt11	1.79e-08
Spock3	1.79e-08
Rpl22	1.79e-08
Atl1	1.81e-08
Nkiras1	1.81e-08
Prdm1	1.81e-08
Irak4	1.82e-08
Mrpl47	1.83e-08
Praf2	1.83e-08
Pik3cg	1.84e-08
Bri3	1.85e-08
Pgghg	1.85e-08
P2ry2	1.86e-08
Dnajc6	1.9e-08
Ube2k	1.92e-08
Fbxl15	1.92e-08
Vat1	1.95e-08
Adh1	1.98e-08
Impact	1.98e-08
Sertad1	1.98e-08
Lcmt1	1.99e-08
Plxnb2	1.99e-08
Gbp5	1.99e-08
Lrrn1	2.01e-08
Zfp217	2.01e-08
Rps12	2.02e-08
Wasf1	2.02e-08
Hmgn1	2.03e-08
Zmat4	2.05e-08
Ly49i7	2.05e-08
Mtmr7	2.05e-08
Id3	2.06e-08
Fstl3	2.08e-08
Olr1	2.08e-08
Tmod3	2.08e-08
Ctnnbip1	2.12e-08
Dll1	2.12e-08
Slc8a3	2.13e-08
Fkbp9	2.14e-08
Nt5dc2	2.14e-08
Cldn1	2.15e-08
Fgf2	2.16e-08
Tp53i13	2.15e-08
Dlgap3	2.16e-08
Plscr1	2.17e-08
Slc26a11	2.19e-08
Tmeff1	2.19e-08
Inha	2.2e-08
Arsb	2.21e-08
Mkrn1	2.23e-08
Nab2	2.23e-08
Fkbp2	2.24e-08
Mapk8	2.26e-08
Olr486	2.26e-08
Hlx	2.27e-08
Hnmt	2.27e-08
Mpz	2.27e-08
Gria3	2.29e-08
Fsd1	2.29e-08
Napepld	2.29e-08
Dlg2	2.3e-08
Ctnnb1	2.32e-08
Itgb4	2.32e-08
Csf2rb	2.33e-08
Zdhhc20	2.33e-08
Tmem169	2.34e-08
Myh9	2.34e-08
Chmp4c	2.36e-08
Ndst2	2.36e-08
Hs2st1	2.36e-08
Slitrk5	2.37e-08
Mrgprd	2.38e-08
Mapre3	2.38e-08
Gnai2	2.4e-08
Ttll1	2.4e-08
Trim34	2.42e-08
Moap1	2.46e-08
Cnr2	2.47e-08
Gdf5	2.46e-08
Mfsd6	2.47e-08
Hcrtr1	2.48e-08
Jph4	2.49e-08
Pin1	2.5e-08
Lamp1	2.51e-08
Cops2	2.52e-08
Kctd4	2.52e-08
Cd276	2.53e-08
Oplah	2.53e-08
RGD1305014	2.56e-08
RGD1563375	2.56e-08
Dnm1l	2.57e-08
Sstr1	2.57e-08
Cacnb1	2.58e-08
Prps2	2.59e-08
B3gat2	2.6e-08
Dag1	2.61e-08
Psmd12	2.6e-08
Ndufb7	2.61e-08
Bmf	2.63e-08
Tm2d1	2.65e-08
Ttc1	2.65e-08
Ap1s1	2.66e-08
Ppp2r2c	2.66e-08
Rin2	2.66e-08
Gpr22	2.7e-08
Sv2c	2.71e-08
P2ry6	2.73e-08
Zfp428	2.74e-08
Bak1	2.74e-08
Gne	2.8e-08
Parp16	2.81e-08
Lipa	2.83e-08
Sp110	2.83e-08
Ciita	2.84e-08
Lrrc49	2.84e-08
Cpne3	2.85e-08
Cited1	2.86e-08
Vgll4	2.86e-08
Rps4x	2.86e-08
Frs3	2.88e-08
Idh3a	2.89e-08
Hsp90aa1	2.9e-08
Cxcr4	2.91e-08
Fabp6	2.91e-08
Elavl3	2.91e-08
Begain	2.94e-08
RT1-CE3	2.95e-08
Ssbp2	2.98e-08
Slc25a12	3.01e-08
Nlrc4	3.03e-08
Gpr135	3.03e-08
Fzd1	3.04e-08
Chn1	3.04e-08
Nrxn2	3.05e-08
Akap6	3.08e-08
Ppp1r14b	3.08e-08
Hebp1	3.09e-08
Ggct	3.09e-08
Nrsn1	3.1e-08
Gabrb3	3.11e-08
Sfrp1	3.12e-08
Tgm2	3.12e-08
RGD1561149	3.13e-08
Olr1637	3.14e-08
Mpv17l	3.2e-08
Akna	3.21e-08
Tnfaip6	3.22e-08
Cplx2	3.24e-08
Plekhg2	3.23e-08
Tecr	3.27e-08
Mogat1	3.29e-08
RGD1561327	3.32e-08
Plcd1	3.32e-08
