Rcsd1	4.46e-10
Tap1	4.67e-10
Efemp2	4.7e-10
Ier5l	4.85e-10
Il18bp	4.83e-10
Etv6	5.11e-10
Sfrp5	5.27e-10
Hpse	5.32e-10
Bmp1	5.36e-10
Mvp	5.6e-10
S100a3	5.65e-10
C6	5.71e-10
Gpsm3	5.78e-10
Blnk	5.86e-10
Casp1	5.91e-10
Soat1	6,00E-10
Ccdc69	6.17e-10
LOC689770	6.29e-10
Gpr183	6.44e-10
RT1-CE7	6.47e-10
Casp4	6.56e-10
Parp3	6.57e-10
Pnpla7	6.55e-10
LOC686180	6.79e-10
Acss2	6.84e-10
RT1-CE1	6.85e-10
Cd300a	6.91e-10
Neurl3	6.92e-10
Oma1	6.99e-10
Ddx60	7.21e-10
Msr1	7.49e-10
Plek	7.5e-10
Procr	7.5e-10
Pygl	7.56e-10
Shc1	7.57e-10
Spsb2	7.54e-10
Tfec	7.73e-10
Dpep2	7.87e-10
Gpx3	7.88e-10
Tfpi2	8.07e-10
Tlr7	8.2e-10
Ogfrl1	8.24e-10
Fas	8.3e-10
Aldh1a2	8.33e-10
Cd37	8.5e-10
Cyp1b1	8.51e-10
Map2k4	8.53e-10
LOC366396	8.56e-10
Gpr18	8.66e-10
Ybx1	8.84e-10
Cstb	8.95e-10
Slc22a18	9.15e-10
Col16a1	9.2e-10
Crispld2	9.32e-10
Flna	9.31e-10
Tlr2	9.31e-10
S100a10	9.36e-10
Mmp2	9.6e-10
Rarres1	9.68e-10
Irf9	1,00E-09
Adig	1.01e-09
Lrch4	1.01e-09
Acly	1.1e-09
Cd14	1.12e-09
Wwtr1	1.12e-09
Iqgap1	1.14e-09
Gldn	1.14e-09
Dnai2	1.15e-09
Aspg	1.17e-09
Neto2	1.21e-09
Plekhf2	1.24e-09
Trim69	1.25e-09
LOC503340	1.26e-09
Gabrd	1.27e-09
Copz2	1.28e-09
Lamb1	1.29e-09
Mlxipl	1.29e-09
F10	1.33e-09
Fmod	1.33e-09
RT1-CE12	1.37e-09
Angptl8	1.4e-09
Acsl3	1.4e-09
Dcun1d4	1.41e-09
Anxa7	1.44e-09
Mxra8	1.44e-09
Atp6v0e1	1.47e-09
Myl2	1.47e-09
Tnfaip6	1.47e-09
Stx11	1.49e-09
Mast4	1.51e-09
Hhip	1.57e-09
Arhgap15	1.58e-09
Ticam2	1.59e-09
Birc3	1.62e-09
Kremen1	1.65e-09
Arhgap30	1.73e-09
Iqcb1	1.76e-09
Mlph	1.76e-09
Sidt1	1.76e-09
Mmp14	1.78e-09
Trip10	1.79e-09
Hs2st1	1.8e-09
Steap1	1.84e-09
Lipa	1.86e-09
Ezr	1.89e-09
Apoc4	1.96e-09
Lyl1	1.97e-09
Zc3hav1	1.98e-09
Lacc1	2.02e-09
Lcp2	2.06e-09
Sgpl1	2.08e-09
Snx20	2.09e-09
Mrps34	2.1e-09
Nek6	2.17e-09
Plcg2	2.24e-09
Spta1	2.24e-09
Stard4	2.23e-09
Vegfa	2.23e-09
Cd38	2.26e-09
Fcgr1a	2.29e-09
Lcp1	2.29e-09
RGD1305464	2.34e-09
Itgal	2.36e-09
Trim63	2.36e-09
Sat1	2.37e-09
Anxa3	2.51e-09
Tnfsf12	2.54e-09
Srr	2.59e-09
Abcc3	2.67e-09
Pabpc1	2.71e-09
Cxcl14	2.74e-09
Hist1h4b	2.74e-09
Snap47	2.76e-09
Col18a1	2.79e-09
Alpk3	2.83e-09
Dyrk2	2.88e-09
Irf1	2.93e-09
Pmp2	2.93e-09
RGD1565695	2.93e-09
Wnt4	2.92e-09
Frrs1	2.96e-09
Tgfbr2	2.97e-09
Cav3	2.99e-09
Dtx4	3.01e-09
Rhod	3.04e-09
Fcgrt	3.06e-09
Cd36	3.14e-09
Mxd4	3.14e-09
Runx1	3.15e-09
Tubb6	3.13e-09
B2m	3.15e-09
Slc9a6	3.18e-09
Mapk9	3.19e-09
Apbb1ip	3.31e-09
Casp7	3.31e-09
Atp10d	3.37e-09
Fdps	3.37e-09
Adamtsl3	3.41e-09
Axl	3.43e-09
LOC102546864	3.44e-09
Reck	3.46e-09
Il10rb	3.47e-09
Unc13c	3.57e-09
Gna14	3.6e-09
Emilin1	3.71e-09
Plp2	3.73e-09
Ttc19	3.74e-09
Psmb8	3.8e-09
Sh2b3	3.8e-09
Armcx3	3.82e-09
Map4k1	3.83e-09
Dcxr	3.87e-09
Dusp6	3.91e-09
Irak4	3.92e-09
Itih1	3.99e-09
Ccrl2	4.06e-09
Mmp12	4.05e-09
Ubl7	4.05e-09
Fa2h	4.08e-09
Bgn	4.13e-09
Paqr4	4.14e-09
Dut	4.16e-09
Rassf9	4.2e-09
RGD1305347	4.22e-09
MGC108823	4.25e-09
Slc36a3	4.31e-09
Pex5l	4.35e-09
Ppp2r2b	4.38e-09
Tmsb10	4.37e-09
Mertk	4.39e-09
Efhc1	4.41e-09
Atp6v0d2	4.43e-09
Prickle1	4.5e-09
RGD1562265	4.49e-09
St3gal1	4.5e-09
LOC100360244	4.53e-09
Renbp	4.59e-09
Pik3cg	4.65e-09
Fli1	4.67e-09
Ppp1r14c	4.76e-09
Trim34	4.76e-09
Calhm2	4.91e-09
Gmfg	5.01e-09
Ikbkb	5.02e-09
Serpinf1	5.04e-09
Slc12a7	5.11e-09
Tgif1	5.13e-09
Ablim3	5.17e-09
Dynll2	5.17e-09
RGD1311739	5.19e-09
Fcgr3a	5.26e-09
Amdhd2	5.38e-09
Metrnl	5.38e-09
Nkrf	5.42e-09
Plscr1	5.44e-09
Hhex	5.49e-09
Itga4	5.49e-09
Dbr1	5.52e-09
Hcrtr1	5.68e-09
Ucn2	5.76e-09
Fam20c	6,00E-09
Stxbp2	6.03e-09
Card9	6.06e-09
Prdm1	6.18e-09
Epb41	6.21e-09
Mgst1	6.27e-09
C1s	6.3e-09
Sgk1	6.29e-09
Prtn3	6.6e-09
Prelp	6.64e-09
Ada	6.66e-09
Lgals3bp	6.82e-09
Cyp4x1	6.88e-09
Nppc	6.93e-09
Slc7a7	6.94e-09
Cd84	7.01e-09
Zfp36l2	7.04e-09
Osr1	7.08e-09
Plcb3	7.1e-09
Tagln2	7.13e-09
Slc26a11	7.16e-09
Zbp1	7.21e-09
Hk2	7.3e-09
Uqcrh	7.29e-09
RragB	7.35e-09
Ccr1	7.39e-09
Paqr3	7.62e-09
Syne2	7.69e-09
Nhlrc3	7.74e-09
Bak1	7.96e-09
Ndufa8	7.99e-09
Spin2a	8.01e-09
Hcls1	8.09e-09
Calm2	8.17e-09
Hdac11	8.24e-09
Osr2	8.31e-09
Fbxo9	8.34e-09
Krcc1	8.36e-09
Zfp36	8.35e-09
Tmem179b	8.39e-09
Hs3st6	8.47e-09
Grem2	8.5e-09
Mal2	8.55e-09
Actr1b	8.6e-09
Armcx2	8.7e-09
Cyfip2	8.76e-09
Ptafr	8.76e-09
Slc39a4	8.83e-09
Rnf14	8.85e-09
Cela1	8.87e-09
Map3k14	8.98e-09
Mrpl38	8.98e-09
Cnr2	9.08e-09
Nfam1	9.07e-09
Tnnt1	9.13e-09
Tdrkh	9.24e-09
Thsd7b	9.32e-09
P2ry6	9.58e-09
Nxph1	9.68e-09
Slc5a11	9.81e-09
Cryzl1	1,00E-08
Rpl22	1.01e-08
Stat6	1.02e-08
Slc13a5	1.02e-08
Frk	1.03e-08
Usp53	1.03e-08
Krt32	1.03e-08
Fgf12	1.04e-08
RT1-CE5	1.05e-08
Arc	1.06e-08
Elk3	1.06e-08
Atp7a	1.07e-08
Gns	1.07e-08
Adamts7	1.08e-08
Arsb	1.08e-08
Hspb3	1.08e-08
Sox4	1.08e-08
Fbln1	1.09e-08
Crlf2	1.1e-08
Npl	1.1e-08
Fgd2	1.11e-08
Mapkapk2	1.11e-08
Cpne3	1.11e-08
C4b	1.12e-08
Fut7	1.12e-08
Ube2v2	1.12e-08
Lman2	1.13e-08
Cds1	1.14e-08
Cox11	1.15e-08
Cxcr4	1.16e-08
Aim2	1.18e-08
Aldh3b1	1.19e-08
Vdac3	1.21e-08
Rgs10	1.22e-08
B3gnt7	1.23e-08
Dnajc12	1.23e-08
C1r	1.24e-08
Crip2	1.25e-08
Necap2	1.25e-08
Rnf180	1.25e-08
Il12a	1.26e-08
Ankrd33b	1.28e-08
Glrx5	1.28e-08
Cd4	1.29e-08
Sbno2	1.32e-08
Ankrd34a	1.32e-08
Cd244	1.33e-08
Oplah	1.33e-08
Zfp217	1.34e-08
Aprt	1.36e-08
Slc22a2	1.37e-08
Olfm2	1.41e-08
Faxdc2	1.42e-08
Scara3	1.43e-08
Psme3	1.43e-08
Dmxl2	1.44e-08
Moxd1	1.45e-08
Slc44a2	1.46e-08
Spata20	1.46e-08
Sfxn4	1.47e-08
Gpx1	1.47e-08
Erap1	1.47e-08
Acsl1	1.49e-08
Ece1	1.5e-08
Cdca4	1.51e-08
Ppp1r15a	1.51e-08
RT1-Cl	1.51e-08
Tbcc	1.52e-08
Flnc	1.53e-08
Aebp1	1.54e-08
Maf	1.56e-08
Cep83	1.57e-08
Atg16l2	1.57e-08
Rin2	1.59e-08
Cd300lf	1.59e-08
Itpkb	1.6e-08
Aldh3a1	1.6e-08
Fam169a	1.6e-08
Clec4a1	1.62e-08
Gbp2	1.63e-08
Rapgef4	1.63e-08
Cndp1	1.65e-08
Crb3	1.65e-08
Rab20	1.65e-08
Tm2d1	1.65e-08
Usp46	1.65e-08
Cebpa	1.66e-08
Mybpc2	1.67e-08
Gnb5	1.68e-08
Arf3	1.69e-08
Fbxo17	1.69e-08
Neurod6	1.7e-08
Mapk13	1.71e-08
Fam71f1	1.74e-08
Uqcrc2	1.74e-08
Tmem37	1.79e-08
P2ry2	1.79e-08
Mgst3	1.83e-08
Mif4gd	1.87e-08
Pfn2	1.87e-08
Sirpa	1.91e-08
Lcmt1	1.93e-08
Ptpn1	1.93e-08
Ngfr	1.96e-08
Bri3	1.98e-08
Fam8a1	1.98e-08
Lpp	2,00E-08
Cited4	2.02e-08
Mrps28	2.02e-08
Rcan1	2.03e-08
Entpd2	2.05e-08
Olr1375	2.06e-08
Zfp365	2.06e-08
Tapbp	2.06e-08
Trhde	2.07e-08
Inpp5d	2.07e-08
Tead1	2.1e-08
Inha	2.11e-08
Ccdc15	2.11e-08
LOC100361749	2.12e-08
Atp6ap1l	2.13e-08
Lamb2	2.16e-08
Tox	2.17e-08
Dcn	2.18e-08
Pank1	2.18e-08
Arl6ip4	2.2e-08
Kcnk6	2.2e-08
Ndufa6	2.2e-08
Loxl3	2.21e-08
Phactr3	2.24e-08
Scnn1b	2.23e-08
Ssbp2	2.23e-08
Lyn	2.25e-08
Osmr	2.26e-08
Trpv2	2.3e-08
Hcn3	2.3e-08
Dsc2	2.33e-08
Plxnb2	2.33e-08
Uap1l1	2.32e-08
Lat2	2.34e-08
Ppp2r5e	2.42e-08
Dok1	2.43e-08
Kcnh1	2.48e-08
Fasn	2.5e-08
Fosl2	2.52e-08
Ctu2	2.54e-08
Fgf2	2.54e-08
Bcat2	2.55e-08
LOC500205	2.63e-08
Klhl8	2.65e-08
Ppfibp1	2.66e-08
Clec4d	2.68e-08
Cycs	2.68e-08
Ranbp6	2.7e-08
Gabra5	2.73e-08
RGD1566197	2.74e-08
Sag	2.73e-08
Dbndd1	2.74e-08
Nrgn	2.74e-08
Akna	2.8e-08
Chsy3	2.8e-08
Osgin1	2.83e-08
Nlrc4	2.84e-08
Mif	2.86e-08
Shank1	2.88e-08
Tnk2	2.9e-08
Abhd1	2.91e-08
Lrp12	2.91e-08
Trim55	2.91e-08
Fkbp10	2.92e-08
Htr7	2.92e-08
Kcnj5	2.97e-08
Zmynd15	2.99e-08
Tspan9	3,00E-08
Kcnab1	3.03e-08
RGD1309779	3.03e-08
Sgtb	3.06e-08
Ndufa4	3.09e-08
RGD1311744	3.14e-08
Timm8b	3.19e-08
Bnip3	3.24e-08
Cuedc2	3.24e-08
Kifap3	3.25e-08
Kirrel3	3.24e-08
Ndufs6	3.24e-08
Ucma	3.23e-08
Mllt11	3.3e-08
Lrrc49	3.34e-08
Hgd	3.37e-08
Plcb4	3.38e-08
Dse	3.4e-08
Mpz	3.41e-08
Inmt	3.43e-08
Rab4a	3.43e-08
Slc2a5	3.44e-08
Anxa2	3.48e-08
Ndufb9	3.49e-08
Cmklr1	3.5e-08
Epcam	3.51e-08
Sned1	3.51e-08
Got1	3.52e-08
Retsat	3.52e-08
Cybrd1	3.62e-08
Psd3	3.65e-08
Itpr3	3.67e-08
Ltbr	3.67e-08
Olr1637	3.76e-08
Stab1	3.77e-08
B3galt2	3.78e-08
Filip1	3.8e-08
Ascc2	3.9e-08
Coq7	3.89e-08
Ier2	3.9e-08
Ndufs4	3.9e-08
Ola1	3.89e-08
Pnpla3	3.91e-08
Acyp1	3.94e-08
LOC500081	3.95e-08
Armc1	3.96e-08
Fabp5	3.98e-08
Olfml3	3.98e-08
Csf2rb	3.99e-08
Gpc5	4.01e-08
Hlx	4.02e-08
Nxn	4.02e-08
Ano6	4.07e-08
Ptbp1	4.14e-08
Chst14	4.16e-08
Lrp10	4.17e-08
Nrn1	4.23e-08
Lum	4.25e-08
Ccne2	4.3e-08
Rbm11	4.31e-08
RGD1311899	4.33e-08
Slc25a14	4.33e-08
Adrb2	4.39e-08
Ets1	4.39e-08
Kctd8	4.41e-08
Mark1	4.43e-08
Irgm	4.44e-08
Nkiras1	4.45e-08
Nes	4.47e-08
Lama1	4.48e-08
Git2	4.5e-08
Elovl6	4.53e-08
Fbxl15	4.59e-08
Bmp6	4.71e-08
Agmat	4.75e-08
Cpxm1	4.76e-08
Grm3	4.78e-08
Hebp1	4.8e-08
Tmod3	4.83e-08
Bcl2l11	4.85e-08
Isca1	4.87e-08
Aoah	4.91e-08
Slc39a1	5,00E-08
Tln1	5.02e-08
Mfsd6	5.06e-08
Slc6a20	5.06e-08
Cped1	5.07e-08
Ublcp1	5.08e-08
Cyp27a1	5.1e-08
Wdr47	5.11e-08
Dok4	5.14e-08
Sst	5.14e-08
Rgs8	5.16e-08
Zfp36l1	5.18e-08
Btg1	5.21e-08
Casp12	5.23e-08
Pld3	5.23e-08
Tnfsf9	5.37e-08
Gcnt2	5.4e-08
Sp110	5.4e-08
Impact	5.44e-08
Dzip1	5.49e-08
Phospho2	5.51e-08
Serinc2	5.54e-08
Msc	5.56e-08
Egln3	5.59e-08
Mylip	5.72e-08
Baz1a	5.73e-08
Moap1	5.76e-08
Jakmip2	5.85e-08
Pilra	5.85e-08
Znhit2	5.84e-08
Ehd2	5.87e-08
S1pr2	5.86e-08
Synpr	5.9e-08
Aif1l	5.92e-08
Hagh	6.12e-08
Rerg	6.12e-08
Hcn2	6.15e-08
Hmox2	6.17e-08
Gabarap	6.23e-08
Cebpe	6.24e-08
Rps12	6.28e-08
Ttll1	6.28e-08
Necab1	6.38e-08
Rab33a	6.39e-08
Tpp1	6.4e-08
Nab2	6.44e-08
Ppp4r1	6.47e-08
Prkab1	6.47e-08
Mall	6.49e-08
Cisd1	6.52e-08
Susd1	6.52e-08
Ctse	6.69e-08
Limd2	6.76e-08
RT1-CE4	6.76e-08
Lamp1	6.83e-08
Ms4a7	6.85e-08
Slc8a3	6.85e-08
Coro1a	6.97e-08
Mkrn1	6.98e-08
Rogdi	6.98e-08
Calm1	6.99e-08
Slc4a1ap	7,00E-08
Vamp1	7.02e-08
Lama5	7.04e-08
Tmem14a	7.04e-08
Kbtbd3	7.07e-08
RT1-CE3	7.13e-08
Fgf14	7.14e-08
Zfat	7.3e-08
LOC308990	7.32e-08
Ptprr	7.32e-08
Sdad1	7.34e-08
Cdh1	7.36e-08
Rasd2	7.38e-08
Man2a1	7.43e-08
Ndst2	7.42e-08
Rai14	7.41e-08
Tmeff2	7.42e-08
Dlgap3	7.45e-08
Prps2	7.48e-08
Nlgn1	7.57e-08
Hpdl	7.64e-08
Pbk	7.63e-08
Tecr	7.64e-08
Cfl2	7.65e-08
Akr1b7	7.73e-08
Idh3a	7.73e-08
Dpp10	7.76e-08
Ppp1r14b	7.78e-08
Fsd1	7.86e-08
Fgf11	8,00E-08
Galnt13	8.04e-08
Pdcd11	8.07e-08
Map1a	8.09e-08
Tchhl1	8.09e-08
Ptpn2	8.11e-08
Rhbdl1	8.13e-08
Ripk2	8.13e-08
Sox12	8.15e-08
Pter	8.21e-08
Aven	8.22e-08
Scn5a	8.28e-08
Rac2	8.3e-08
Jtb	8.35e-08
Nlrp3	8.37e-08
Cd276	8.38e-08
Gabarapl1	8.45e-08
Id3	8.44e-08
Qrfpr	8.52e-08
Rnf113a1	8.57e-08
Acbd7	8.61e-08
Pgghg	8.63e-08
Dcakd	8.73e-08
Adcy3	8.76e-08
Spint2	8.77e-08
Cpne5	8.8e-08
Casp8	9,00E-08
Map7d2	9,00E-08
Gmcl1	9.06e-08
Ube2k	9.12e-08
Ier5	9.14e-08
Myd88	9.19e-08
Med12	9.22e-08
Rps4x	9.23e-08
Efs	9.27e-08
Nxph2	9.26e-08
Melk	9.33e-08
Plcd1	9.33e-08
Rab31	9.35e-08
Tpcn2	9.39e-08
Tmeff1	9.4e-08
Pgp	9.43e-08
Marveld1	9.47e-08
Psgb1	9.48e-08
Omg	9.51e-08
Wnt6	9.54e-08
Napg	9.57e-08
Vat1	9.61e-08
Tnni2	9.63e-08
Tuba8	9.64e-08
Slc35d3	9.66e-08
Ttc1	9.69e-08
Dnajc6	9.7e-08
Fos	9.72e-08
Psap	9.76e-08
Gnai2	9.83e-08
Ncf2	9.85e-08
Pycard	1,00E-07
Spryd3	1.01e-07
Pfdn6	1.01e-07
Ccdc93	1.02e-07
Kif2a	1.03e-07
Chac1	1.03e-07
Gpx7	1.03e-07
Tyw1	1.03e-07
Slco2a1	1.04e-07
Nlgn2	1.05e-07
Lrrc37a	1.05e-07
Gpr85	1.06e-07
Ncr3	1.06e-07
Tmx2	1.07e-07
Tff3	1.07e-07
Tp53	1.07e-07
Ss18	1.07e-07
Clcnkb	1.08e-07
Magee2	1.08e-07
Chn1	1.08e-07
RGD1563375	1.08e-07
Mrpl50	1.09e-07
S1pr1	1.09e-07
Igfbp3	1.1e-07
Spock3	1.1e-07
Sdc1	1.11e-07
Tceal1	1.11e-07
Bach1	1.11e-07
Mapk6	1.11e-07
Sstr1	1.12e-07
Map3k1	1.12e-07
Wdr7	1.13e-07
Igsf6	1.14e-07
Tmem220	1.14e-07
Ech1	1.14e-07
Cxcl11	1.15e-07
Cx3cr1	1.15e-07
Adam15	1.16e-07
LOC314140	1.16e-07
Higd1a	1.17e-07
Lasp1	1.18e-07
Nckipsd	1.2e-07
Tmem41b	1.2e-07
Cacng3	1.21e-07
Tmem43	1.22e-07
RT1-A3	1.22e-07
Lmbrd1	1.22e-07
Nfya	1.22e-07
Dclk3	1.24e-07
Herc3	1.24e-07
Lama4	1.24e-07
Nicn1	1.24e-07
Mrgprd	1.25e-07
Usp14	1.26e-07
Aga	1.27e-07
Fkbp2	1.27e-07
Eif1b	1.27e-07
Sipa1	1.27e-07
Mrpl47	1.28e-07
Ifih1	1.29e-07
Armcx1	1.29e-07
Man2b1	1.29e-07
